6168|1|532|
6440|1|439|
6443|1|494|
6117|1|421|
6536|1|553|
5987|1|408|
6409|1|538|
6197|1|473|
5912|1|432|
6443|1|503|
5961|1|458|
5987|1|414|
5924|1|456|
5934|1|466|
5961|1|404|
6136|1|436|
6885|1|600|
6804|1|621|
6187|1|484|
6287|1|445|
6092|1|427|
5880|1|424|
6252|1|492|
7730|2|601|
5828|1|460|
5831|1|373|
6477|1|504|
6724|2|515|
5653|1|489|
6099|1|458|
6062|1|482|
6653|1|474|
6242|1|564|
6343|1|492|
5998|1|401|
5908|1|447|
6468|1|456|
6157|1|470|
6110|1|430|
5900|1|446|
6042|1|509|
5691|1|419|
7471|1|636|
6428|1|513|
6572|1|398|
6732|1|340|
6769|1|434|
7036|1|411|
7905|1|370|
7060|1|396|
6908|1|349|
6378|1|363|
6621|1|396|
7304|1|403|
6522|1|359|
6724|1|393|
6974|1|434|
6819|1|400|
6888|1|449|
6800|1|335|
8216|2|686|
6133|1|427|
6524|1|462|
6571|1|522|
6617|1|458|
5917|1|515|
6761|1|480|
6633|1|478|
5461|1|422|
6659|1|527|
6485|1|437|
5785|1|419|
6296|1|470|
5705|1|502|
6295|1|470|
6418|1|466|
6007|2|459|
6159|1|400|
7134|1|525|
6652|1|518|
6431|1|459|
5913|1|389|
6672|1|487|
6098|1|441|
6252|1|466|
6393|1|528|
5664|1|438|
5975|1|422|
6611|2|425|
6685|1|509|
6152|1|421|
5812|1|433|
6292|1|420|
5986|1|404|
6678|1|465|
5957|1|538|
5903|1|483|
6092|1|465|
6242|1|424|
5992|1|357|
5565|1|428|
5739|1|469|
6142|1|345|
5700|1|470|
6671|1|502|
6433|1|467|
6572|1|447|
6108|1|331|
6886|1|549|
5931|1|425|
5526|1|471|
5284|1|356|
5492|1|406|
6001|1|470|
5423|1|387|
5726|1|362|
5864|1|394|
6385|1|436|
5649|1|382|
6004|1|460|
6399|1|456|
5868|1|369|
5842|1|344|
6475|1|396|
5875|1|339|
6338|1|542|
5832|1|406|
6356|1|443|
5659|1|301|
6301|1|393|
5926|1|442|
5931|1|400|
5859|1|361|
6309|1|404|
5681|1|361|
6424|1|380|
5881|1|412|
6480|1|494|
6157|1|416|
5890|1|409|
6349|1|466|
6411|1|392|
5875|1|442|
5135|1|412|
5601|1|383|
6427|1|494|
6151|1|402|
5738|1|381|
5767|1|421|
5678|1|392|
5767|1|397|
6476|1|423|
6202|1|444|
5576|1|418|
5565|1|414|
6097|1|394|
5381|1|379|
5954|1|396|
6362|1|460|
5493|1|423|
5867|1|433|
5767|1|462|
5528|1|419|
6524|1|322|
5269|1|439|
5607|1|377|
6049|1|357|
5897|1|366|
5663|1|382|
5737|1|353|
5991|1|438|
5799|1|400|
5984|1|409|
5784|1|337|
5720|2|367|
5509|1|352|
5943|1|373|
5620|1|422|
5879|1|490|
5902|1|351|
5746|1|395|
5492|1|376|
5481|1|409|
6318|1|450|
5715|1|384|
5738|1|367|
5234|1|398|
5532|1|455|
5530|1|435|
5210|1|365|
7583|1|591|
5126|1|323|
6009|1|375|
5952|1|489|
5869|1|372|
5455|1|392|
5305|1|361|
5775|1|426|
5755|1|390|
5453|1|425|
6051|1|376|
5571|1|410|
5438|1|382|
5689|1|356|
6252|1|564|
5470|1|346|
6092|1|423|
5797|1|392|
5881|1|364|
6012|1|414|
5688|1|366|
5371|1|343|
4796|1|343|
6178|1|434|
5904|1|391|
5555|1|372|
5690|1|469|
6279|1|419|
6036|1|389|
5785|1|475|
5568|1|415|
5561|1|375|
5951|1|397|
5799|1|379|
5633|1|342|
6229|1|422|
5907|1|401|
5832|1|375|
5706|1|370|
6225|1|403|
5926|1|369|
6169|1|466|
5412|1|375|
6142|1|418|
5338|1|340|
5753|1|433|
6127|1|431|
5164|1|384|
5573|1|333|
5800|1|346|
4965|1|339|
5435|1|356|
5256|1|424|
6100|1|371|
5294|1|323|
5764|1|339|
6025|1|444|
5176|1|307|
5169|1|324|
5698|1|396|
5277|1|345|
5606|1|350|
5730|1|396|
5321|1|315|
5508|1|381|
5495|1|334|
5473|1|330|
5435|1|337|
5857|1|404|
5092|1|321|
5551|1|392|
5625|1|468|
5870|1|398|
5258|1|399|
5807|1|435|
5778|1|407|
5104|1|356|
5522|1|320|
5505|1|374|
5598|1|342|
6694|1|646|
5329|1|358|
5526|1|419|
5499|1|354|
5439|1|361|
5598|1|342|
5119|1|372|
6066|1|398|
4842|1|362|
5466|1|385|
5717|1|366|
5127|1|381|
4794|1|380|
5423|1|313|
5174|1|358|
5307|1|383|
5415|1|368|
6203|1|553|
5614|1|495|
5642|1|464|
4888|1|518|
5166|1|376|
6222|1|577|
4740|1|362|
5444|1|396|
4943|1|370|
5452|1|381|
5543|1|445|
5603|1|502|
4995|1|339|
4994|1|325|
5763|1|365|
4960|1|317|
6145|1|455|
5703|1|362|
5689|1|306|
5062|1|343|
5413|1|353|
4858|1|359|
4847|1|325|
5262|1|346|
5483|1|267|
5549|1|393|
5744|1|445|
5828|1|359|
5016|1|325|
5568|1|383|
5615|1|389|
5313|1|341|
5425|1|368|
5501|1|386|
6610|1|516|
5121|1|387|
4946|1|365|
4860|1|305|
5202|1|351|
5412|1|315|
5235|1|356|
5826|1|398|
5478|1|448|
5651|1|346|
5252|1|409|
5228|1|404|
5632|1|384|
4818|1|259|
4781|1|346|
5106|1|376|
5560|1|343|
5133|1|418|
5463|1|384|
5608|1|368|
5754|1|343|
5367|1|315|
5914|1|418|
5311|1|301|
5435|1|332|
5405|1|292|
5494|1|318|
5641|1|344|
5293|1|363|
5320|1|399|
5013|1|347|
5331|1|351|
5026|1|324|
5325|1|336|
5628|1|408|
5682|1|399|
5124|1|314|
5747|1|414|
5372|1|363|
5238|1|289|
4832|1|363|
5194|1|334|
5354|1|332|
5030|1|370|
5051|1|424|
5565|1|434|
5373|1|304|
5576|1|407|
5487|1|328|
5095|1|301|
5484|1|391|
5714|1|300|
5193|1|325|
5087|1|410|
5217|1|402|
5103|1|399|
5288|1|354|
5368|1|314|
5253|1|361|
5286|1|369|
5160|1|388|
5649|1|396|
5230|1|308|
5327|1|358|
5310|1|405|
5360|1|366|
5329|1|407|
5541|1|400|
5788|1|372|
5227|1|362|
5454|1|435|
6927|1|640|
5451|1|387|
4937|1|378|
5342|1|372|
5260|1|326|
4570|1|328|
5614|1|348|
5264|1|382|
5245|1|345|
5051|1|369|
5165|1|326|
5596|1|408|
5395|1|369|
5097|1|322|
4989|1|337|
5244|1|320|
5112|1|291|
5008|1|308|
5321|1|398|
5448|1|378|
5657|1|329|
5054|1|335|
5391|1|406|
4726|1|339|
5448|1|294|
5671|1|315|
5491|1|342|
4724|1|304|
5459|1|347|
5260|1|295|
4946|1|275|
5584|1|367|
5300|1|314|
4681|1|354|
4802|1|284|
5217|1|274|
4970|1|296|
4737|1|341|
5040|1|419|
5326|1|287|
4853|1|304|
5442|1|280|
4744|1|288|
4799|1|284|
5242|1|302|
5130|1|373|
5053|1|287|
5336|1|356|
5526|1|358|
4779|1|350|
4937|1|294|
5159|1|314|
5116|1|294|
5109|1|289|
5315|1|427|
5743|1|393|
4412|1|327|
5116|1|321|
4874|1|320|
4803|1|329|
5163|1|351|
4979|1|360|
5061|1|369|
5346|1|326|
4996|1|413|
5045|1|464|
5043|1|359|
5213|1|262|
5553|1|352|
4766|1|293|
5531|1|312|
5392|1|318|
5472|1|357|
4516|1|346|
5805|1|392|
5505|1|377|
5307|1|356|
5345|1|361|
5055|1|313|
5555|1|399|
5433|1|404|
4915|1|287|
4767|1|320|
4635|1|287|
5223|1|289|
5016|1|329|
5549|1|305|
5633|1|423|
5134|1|266|
5135|1|298|
5215|1|361|
5002|1|296|
5441|1|336|
4857|1|238|
4697|1|223|
5194|1|217|
5179|1|261|
4613|1|265|
5027|1|311|
4917|1|340|
5182|1|317|
5126|1|411|
5227|1|319|
5422|1|323|
4598|1|233|
4953|1|342|
4874|1|287|
5158|1|266|
5139|1|244|
5017|1|206|
5038|1|209|
5184|1|310|
5361|1|346|
5048|1|275|
4761|1|260|
5202|1|327|
4991|1|347|
5169|1|306|
4789|1|246|
4641|1|217|
4987|1|279|
5351|1|301|
5389|1|353|
5109|1|253|
5149|1|348|
4789|1|291|
4262|1|312|
5174|1|287|
4545|1|317|
4948|1|221|
4894|1|268|
4992|1|235|
4291|1|247|
4683|1|192|
5172|1|241|
4862|1|214|
4701|1|239|
5290|1|326|
5298|1|261|
4469|1|242|
4717|1|303|
4992|1|234|
4966|1|229|
5151|1|264|
4617|1|214|
4934|1|196|
4895|1|292|
5082|1|467|
5284|1|327|
5040|1|278|
5116|1|303|
4877|1|213|
4810|1|235|
5140|1|304|
5061|1|242|
5026|1|224|
5154|1|214|
4896|1|195|
5174|1|226|
5045|1|352|
4989|1|242|
4937|1|201|
4906|1|236|
4850|1|208|
4447|1|228|
4916|1|209|
4895|1|222|
4503|1|182|
4839|1|227|
4947|1|236|
4727|1|242|
4453|1|259|
4720|1|189|
5114|1|270|
4386|1|224|
4992|1|312|
4664|1|263|
4487|1|206|
4683|1|247|
4621|1|212|
4813|1|196|
5076|1|236|
4716|1|275|
4567|1|212|
4686|1|249|
5243|1|280|
4437|1|219|
4876|1|258|
4783|1|175|
4603|1|198|
4625|1|276|
5075|1|265|
4394|1|248|
4801|1|187|
4318|1|264|
4757|1|244|
4578|1|185|
4964|1|245|
4477|1|235|
4381|1|199|
4629|1|216|
4539|1|295|
4619|1|177|
4759|1|197|
4356|1|235|
4371|1|209|
4441|1|164|
4259|1|187|
4514|1|187|
4308|1|238|
4656|1|156|
4528|1|232|
4613|1|210|
4801|1|225|
4479|1|240|
4333|1|183|
4448|1|189|
5304|1|237|
4197|1|199|
4707|1|185|
4469|1|247|
4861|1|207|
4483|1|271|
4482|1|190|
4620|1|237|
4975|1|189|
4824|1|229|
4664|1|179|
4088|1|190|
4510|1|227|
4332|1|207|
4723|1|189|
4584|1|162|
4572|1|220|
4531|1|187|
4633|1|248|
4749|1|200|
4591|1|178|
4602|1|214|
4957|1|294|
4407|1|224|
4076|1|249|
4698|1|198|
4205|1|152|
4010|1|251|
4776|1|228|
4427|1|206|
4522|1|245|
4670|1|178|
4750|1|213|
4604|1|197|
4833|1|223|
4398|1|183|
4148|1|215|
4730|1|203|
4578|1|210|
4663|1|200|
4391|1|237|
4824|1|197|
4703|1|148|
4781|1|198|
4729|1|228|
5020|1|173|
4564|1|247|
4190|1|188|
4519|1|219|
5046|1|199|
4707|1|180|
4569|1|168|
4004|1|257|
4611|1|183|
4160|1|216|
4417|1|157|
4705|1|193|
4309|1|193|
4588|1|173|
4530|1|200|
3926|1|214|
4122|1|188|
4665|1|190|
4097|1|241|
4344|1|252|
4496|1|195|
4428|1|138|
4662|1|159|
4805|1|342|
4143|1|209|
4278|1|200|
4265|1|285|
4665|1|229|
4606|1|215|
4355|1|232|
4319|1|192|
4047|1|210|
4484|1|195|
4494|1|152|
4299|1|214|
4549|1|201|
4474|1|185|
4310|1|155|
4817|1|202|
4750|1|204|
4554|1|143|
4572|1|149|
4500|1|192|
4580|1|200|
3947|1|238|
571|0|142|
438|0|148|
548|0|161|
467|0|137|
461|0|166|
521|0|149|
479|0|141|
523|0|150|
394|0|131|
533|0|142|
577|0|145|
392|0|130|
419|0|136|
477|0|127|
401|0|144|
537|0|161|
448|0|126|
456|0|166|
633|0|136|
508|0|133|
533|0|185|
384|0|116|
515|0|158|
528|0|168|
387|0|131|
529|0|148|
571|0|172|
419|0|151|
407|0|135|
669|0|161|
467|0|164|
479|0|126|
461|0|125|
451|0|160|
503|0|132|
414|0|115|
467|0|160|
457|0|126|
451|0|129|
603|0|182|
383|0|139|
533|0|146|
698|0|174|
393|0|137|
427|0|128|
621|0|140|
460|0|150|
525|0|138|
506|0|129|
586|0|179|
446|0|123|
473|0|136|
522|0|167|
365|0|119|
532|0|170|
669|0|197|
385|0|137|
425|0|125|
460|0|133|
410|0|133|
518|0|153|
447|0|138|
472|0|134|
498|0|128|
501|0|135|
652|0|182|
513|0|132|
532|0|145|
558|0|163|
417|0|133|
593|0|161|
531|0|153|
349|0|132|
444|0|136|
547|0|134|
385|0|158|
456|0|131|
492|0|128|
415|0|144|
495|0|133|
489|0|128|
503|0|171|
633|0|146|
539|0|149|
503|0|169|
392|0|127|
541|0|147|
479|0|154|
423|0|156|
470|0|141|
490|0|126|
419|0|151|
577|0|140|
480|0|123|
464|0|173|
642|0|132|
492|0|129|
430|0|160|
660|0|150|
539|0|140|
519|0|146|
484|0|155|
500|0|142|
502|0|169|
365|0|133|
460|0|148|
638|0|146|
495|0|183|
487|0|137|
499|0|144|
538|0|162|
526|0|147|
506|0|124|
630|0|186|
513|0|145|
399|0|127|
567|0|170|
439|0|148|
524|0|155|
747|0|172|
523|0|128|
503|0|126|
421|0|140|
589|0|168|
484|0|136|
638|0|195|
541|0|152|
532|0|144|
537|0|170|
426|0|147|
458|0|134|
524|0|146|
401|0|135|
493|0|164|
487|0|125|
382|0|138|
495|0|148|
600|0|153|
419|0|158|
536|0|145|
444|0|112|
430|0|161|
633|0|135|
435|0|127|
541|0|154|
390|0|132|
516|0|136|
477|0|138|
411|0|149|
532|0|130|
504|0|149|
381|0|124|
490|0|124|
661|0|160|
399|0|125|
450|0|132|
430|0|136|
434|0|161|
415|0|132|
438|0|126|
430|0|159|
463|0|157|
421|0|123|
460|0|144|
467|0|125|
500|0|129|
563|0|178|
608|0|165|
486|0|138|
557|0|178|
439|0|147|
543|0|153|
486|0|141|
418|0|139|
420|0|132|
414|0|104|
473|0|163|
533|0|144|
465|0|119|
452|0|168|
481|0|129|
526|0|139|
539|0|171|
465|0|132|
453|0|133|
570|0|182|
445|0|138|
416|0|128|
552|0|176|
401|0|140|
501|0|154|
785|0|191|
406|0|150|
457|0|140|
657|0|156|
427|0|155|
414|0|137|
685|0|142|
407|0|146|
444|0|123|
449|0|132|
395|0|146|
542|0|145|
471|0|127|
521|0|158|
462|0|145|
555|0|144|
517|0|161|
372|0|123|
554|0|140|
625|0|144|
357|0|135|
484|0|154|
482|0|128|
441|0|162|
399|0|111|
614|0|163|
398|0|126|
732|0|146|
503|0|137|
404|0|126|
543|0|128|
524|0|150|
507|0|159|
507|0|143|
485|0|143|
553|0|185|
433|0|119|
474|0|156|
446|0|146|
408|0|150|
379|0|126|
498|0|121|
403|0|129|
519|0|113|
487|0|135|
418|0|153|
497|0|148|
538|0|139|
430|0|145|
505|0|134|
461|0|118|
620|0|155|
626|0|127|
549|0|139|
519|0|156|
413|0|134|
452|0|142|
505|0|145|
430|0|141|
405|0|136|
495|0|128|
443|0|141|
559|0|157|
478|0|134|
539|0|147|
645|0|162|
499|0|150|
549|0|179|
433|0|137|
480|0|135|
516|0|146|
373|0|137|
409|0|120|
478|0|128|
397|0|140|
407|0|138|
667|0|161|
406|0|124|
438|0|142|
564|0|131|
458|0|152|
494|0|147|
437|0|134|
413|0|154|
459|0|120|
484|0|157|
466|0|141|
384|0|128|
555|0|136|
448|0|149|
529|0|146|
521|0|150|
582|0|165|
490|0|148|
495|0|131|
548|0|148|
391|0|138|
488|0|154|
565|0|157|
399|0|143|
535|0|151|
735|0|186|
395|0|129|
452|0|149|
608|0|161|
402|0|141|
507|0|145|
539|0|144|
468|0|142|
503|0|141|
478|0|120|
529|0|149|
500|0|117|
489|0|138|
508|0|156|
543|0|130|
453|0|124|
788|0|172|
457|0|68|
618|0|161|
621|0|161|
589|0|141|
591|0|144|
513|0|141|
470|0|133|
588|0|140|
624|0|178|
624|0|153|
567|0|137|
489|0|143|
656|0|148|
511|0|148|
579|0|164|
537|0|139|
656|0|149|
541|0|142|
538|0|129|
606|0|150|
581|0|157|
706|0|159|
511|0|132|
573|0|153|
650|0|143|
634|0|133|
537|0|149|
560|0|127|
508|0|125|
428|0|145|
522|0|132|
532|0|140|
524|0|151|
513|0|156|
574|0|150|
490|0|133|
502|0|143|
581|0|141|
454|0|125|
498|0|151|
521|0|129|
537|0|143|
413|0|131|
536|0|129|
488|0|123|
530|0|123|
526|0|124|
546|0|181|
438|0|140|
713|0|187|
437|0|149|
487|0|136|
573|0|160|
432|0|148|
568|0|148|
609|0|174|
446|0|147|
647|0|169|
751|0|194|
437|0|136|
514|0|155|
628|0|178|
538|0|135|
484|0|147|
633|0|183|
477|0|119|
503|0|146|
555|0|152|
616|0|145|
445|0|128|
488|0|165|
550|0|141|
611|0|152|
415|0|139|
603|0|141|
607|0|155|
432|0|146|
439|0|144|
528|0|132|
461|0|139|
452|0|143|
673|0|141|
434|0|136|
465|0|150|
590|0|133|
392|0|126|
604|0|141|
507|0|128|
468|0|150|
396|0|116|
508|0|116|
474|0|140|
428|0|144|
671|0|159|
504|0|144|
517|0|154|
709|0|162|
440|0|137|
600|0|154|
580|0|151|
467|0|149|
546|0|140|
552|0|178|
513|0|138|
494|0|142|
603|0|182|
712|0|155|
532|0|138|
580|0|166|
632|0|142|
548|0|132|
508|0|137|
653|0|138|
494|0|125|
581|0|167|
587|0|151|
514|0|150|
598|0|179|
474|0|152|
600|0|160|
731|0|195|
464|0|117|
531|0|143|
563|0|162|
480|0|151|
581|0|152|
501|0|153|
550|0|147|
497|0|135|
664|0|179|
709|0|155|
507|0|125|
508|0|170|
668|0|126|
487|0|129|
537|0|151|
550|0|146|
519|0|138|
453|0|157|
523|0|132|
615|0|148|
470|0|144|
425|0|133|
503|0|136|
445|0|152|
420|0|123|
548|0|143|
455|0|126|
479|0|160|
464|0|118|
443|0|129|
541|0|155|
792|0|171|
438|0|128|
523|0|148|
596|0|167|
434|0|140|
571|0|139|
614|0|158|
466|0|128|
566|0|160|
586|0|140|
616|0|143|
577|0|152|
588|0|175|
691|0|152|
557|0|156|
564|0|173|
429|0|138|
579|0|167|
583|0|161|
402|0|137|
529|0|144|
618|0|170|
563|0|175|
453|0|153|
669|0|194|
734|0|161|
541|0|135|
568|0|173|
494|0|138|
487|0|141|
405|0|138|
527|0|137|
398|0|105|
419|0|130|
341|0|134|
451|0|117|
354|0|135|
384|0|114|
461|0|118|
377|0|139|
491|0|137|
390|0|119|
412|0|128|
478|0|131|
553|0|152|
427|0|113|
506|0|144|
496|0|148|
404|0|128|
478|0|132|
478|0|137|
494|0|132|
409|0|137|
496|0|135|
484|0|144|
457|0|113|
455|0|149|
525|0|134|
513|0|134|
440|0|144|
394|0|111|
441|0|127|
501|0|150|
597|0|143|
496|0|123|
480|0|160|
502|0|123|
487|0|117|
456|0|133|
512|0|114|
492|0|130|
545|0|146|
658|0|130|
409|0|134|
402|0|123|
545|0|133|
455|0|138|
437|0|146|
546|0|148|
496|0|133|
619|0|179|
490|0|117|
442|0|127|
426|0|157|
441|0|138|
389|0|114|
509|0|140|
455|0|118|
480|0|110|
513|0|180|
474|0|148|
385|0|128|
467|0|140|
378|0|119|
508|0|123|
404|0|134|
391|0|124|
455|0|125|
386|0|127|
438|0|124|
558|0|146|
451|0|123|
499|0|154|
449|0|130|
375|0|115|
493|0|149|
490|0|156|
518|0|137|
447|0|136|
436|0|131|
494|0|148|
498|0|145|
474|0|119|
419|0|134|
460|0|142|
685|0|139|
479|0|121|
439|0|138|
543|0|140|
464|0|120|
400|0|123|
446|0|122|
413|0|140|
378|0|129|
522|0|132|
530|0|178|
429|0|147|
569|0|137|
544|0|137|
562|0|129|
530|0|152|
607|0|157|
405|0|129|
521|0|149|
474|0|111|
382|0|138|
508|0|145|
527|0|141|
414|0|138|
464|0|144|
466|0|131|
421|0|133|
455|0|131|
464|0|115|
401|0|122|
470|0|142|
399|0|99|
386|0|146|
335|0|122|
527|0|109|
430|0|130|
417|0|132|
387|0|111|
392|0|118|
557|0|154|
496|0|134|
453|0|145|
526|0|120|
502|0|119|
433|0|137|
375|0|115|
438|0|117|
440|0|127|
651|0|138|
408|0|114|
502|0|139|
547|0|128|
454|0|138|
509|0|170|
449|0|122|
465|0|130|
486|0|154|
469|0|132|
412|0|118|
536|0|140|
630|0|110|
468|0|127|
519|0|151|
470|0|115|
489|0|131|
492|0|139|
464|0|135|
447|0|111|
492|0|154|
500|0|136|
486|0|142|
512|0|137|
393|0|130|
472|0|131|
518|0|144|
454|0|142|
459|0|132|
458|0|129|
559|0|148|
450|0|130|
522|0|145|
453|0|124|
501|0|128|
497|0|129|
402|0|129|
511|0|144|
454|0|124|
379|0|119|
494|0|168|
507|0|137|
445|0|123|
457|0|119|
550|0|128|
434|0|133|
471|0|146|
510|0|124|
356|0|112|
428|0|129|
452|0|128|
384|0|126|
436|0|136|
421|0|129|
394|0|142|
416|0|128|
410|0|123|
380|0|146|
419|0|124|
480|0|120|
439|0|152|
378|0|122|
434|0|115|
429|0|127|
569|0|148|
455|0|107|
525|0|146|
479|0|154|
482|0|111|
422|0|139|
486|0|128|
499|0|127|
446|0|120|
600|0|145|
454|0|137|
505|0|147|
429|0|117|
470|0|125|
439|0|146|
456|0|121|
462|0|120|
392|0|129|
540|0|123|
447|0|112|
513|0|140|
624|0|132|
473|0|124|
495|0|139|
394|0|132|
486|0|126|
437|0|142|
430|0|138|
507|0|125|
461|0|138|
495|0|132|
536|0|153|
541|0|137|
583|0|129|
481|0|142|
462|0|139|
344|0|113|
436|0|120|
431|0|136|
492|0|132|
509|0|129|
448|0|132|
398|0|133|
434|0|117|
482|0|139|
625|0|137|
477|0|131|
500|0|156|
396|0|132|
481|0|115|
508|0|135|
393|0|133|
461|0|130|
504|0|160|
398|0|114|
572|0|164|
547|0|150|
361|0|126|
414|0|107|
521|0|126|
376|0|121|
399|0|123|
426|0|122|
372|0|120|
448|0|109|
495|0|136|
392|0|103|
500|0|136|
404|0|119|
363|0|125|
333|0|107|
402|0|110|
415|0|121|
586|0|120|
358|0|116|
401|0|139|
382|0|114|
426|0|103|
368|0|138|
490|0|133|
478|0|114|
380|0|127|
376|0|122|
429|0|125|
411|0|124|
384|0|104|
473|0|116|
394|0|131|
635|0|142|
422|0|126|
438|0|150|
500|0|135|
412|0|109|
607|0|160|
507|0|144|
501|0|117|
528|0|151|
395|0|136|
455|0|121|
505|0|126|
438|0|140|
416|0|122|
420|0|139|
431|0|158|
419|0|144|
503|0|127|
386|0|135|
458|0|137|
519|0|115|
422|0|139|
504|0|131|
477|0|131|
411|0|142|
333|0|128|
493|0|131|
385|0|128|
420|0|119|
512|0|150|
367|0|107|
383|0|116|
488|0|131|
416|0|128|
506|0|114|
455|0|122|
440|0|150|
398|0|129|
417|0|124|
363|0|118|
394|0|153|
474|0|130|
402|0|123|
459|0|135|
497|0|130|
417|0|128|
523|0|133|
524|0|133|
351|0|118|
481|0|141|
473|0|125|
416|0|139|
455|0|132|
581|0|139|
392|0|111|
476|0|128|
555|0|143|
387|0|125|
483|0|118|
457|0|132|
435|0|132|
432|0|125|
474|0|117|
421|0|135|
445|0|145|
503|0|140|
454|0|155|
508|0|133|
468|0|130|
548|0|146|
480|0|149|
468|0|121|
